"","Region Code","Region Name","STP Code","STP Name","Org Code","Org Name","Care Setting","Total Responses","HSCIC Workforce Headcount","Engagement Score","Advocacy","Involvement","Motivation","time"
"277","Y60","MIDLANDS COMMISSIONING REGION","QPM","Northamptonshire STP","RNS","NORTHAMPTON GENERAL HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",777,5039,6.34692992662144,"6.5583440583440575","6.1396743787489294","6.3427713427713428","202122Q4"
"278","Y60","MIDLANDS COMMISSIONING REGION","QPM","Northamptonshire STP","RNS","NORTHAMPTON GENERAL HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",1285,5009,6.26442753422991,"6.29831387808041","6.20963640986524","6.28533231474408","202223Q1"
"279","Y60","MIDLANDS COMMISSIONING REGION","QPM","Northamptonshire STP","RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1326,3865,7.36067916341999,"7.65837104072398","7.03008915304606","7.39357729648992","202223Q1"
"280","Y60","MIDLANDS COMMISSIONING REGION","QPM","Northamptonshire STP","RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1629,3744,7.33234623795043,"7.6222631471250253","7.0765192812436908","7.2982562854825632","202122Q4"
"281","Y60","MIDLANDS COMMISSIONING REGION","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",716,8875,6.44810412549011,"6.53864059590317","6.50743840074384","6.29823337982334",NA
"282","Y60","MIDLANDS COMMISSIONING REGION","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","RK5","SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1302,5618,7.09590989803843,"7.63666412407831","6.7447516641065","6.90631390593047",NA
"283","Y60","MIDLANDS COMMISSIONING REGION","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","RX1","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",2407,17419,6.37861791995568,"6.28340950006924","6.36061487328625","6.49182938651156",NA
"284","Y60","MIDLANDS COMMISSIONING REGION","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD","RX9","EAST MIDLANDS AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",203,3960,5.31882868089765,"5.41050903119869","4.89737274220033","5.64860426929392",NA
"285","Y60","MIDLANDS COMMISSIONING REGION","QT1","Nottingham and Nottinghamshire Health and Care STP","RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",160,7855,6.22916666666667,"6.28125","6.18229166666667","6.22395833333333","202223Q1"
"286","Y60","MIDLANDS COMMISSIONING REGION","QT1","Nottingham and Nottinghamshire Health and Care STP","RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",254,7917,6.21596786851364,"6.2613488975356679","6.3123359580052494","6.07421875","202122Q4"
"287","Y60","MIDLANDS COMMISSIONING REGION","QT1","Nottingham and Nottinghamshire Health and Care STP","RK5","SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1158,4630,7.13490692765304,"7.7094127806563035","6.7832469775474955","6.9120610247553254","202122Q4"
"288","Y60","MIDLANDS COMMISSIONING REGION","QT1","Nottingham and Nottinghamshire Health and Care STP","RX1","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",178,15453,6.18069125549585,"6.12359550561798","6.10960144927536","6.3088768115942","202223Q1"
"289","Y60","MIDLANDS COMMISSIONING REGION","QT1","Nottingham and Nottinghamshire Health and Care STP","RX1","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",1382,15210,6.47793053545586,"6.4845634346357928","6.4091895803183796","6.5400385914134107","202122Q4"
"290","Y60","MIDLANDS COMMISSIONING REGION","QT1","Nottingham and Nottinghamshire Health and Care STP","RX9","EAST MIDLANDS AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",88,3716,5.70391414141414,"5.9659090909090908","5.0094696969696964","6.1363636363636367","202122Q4"
"291","Y60","MIDLANDS COMMISSIONING REGION","QT1","Nottingham and Nottinghamshire Health and Care STP","RX9","EAST MIDLANDS AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",270,3723,5.5462962962963,"5.71913580246914","5.01234567901235","5.90740740740741","202223Q1"
"292","Y60","MIDLANDS COMMISSIONING REGION","QUA","NHS BLACK COUNTRY INTEGRATED CARE BOARD","RBK","WALSALL HEALTHCARE NHS TRUST","Acute and Acute & Community Trusts",853,4595,6.21987755633711,"6.12837045720985","6.17428683079328","6.35697538100821",NA
"293","Y60","MIDLANDS COMMISSIONING REGION","QUA","NHS BLACK COUNTRY INTEGRATED CARE BOARD","RL4","THE ROYAL WOLVERHAMPTON NHS TRUST","Acute and Acute & Community Trusts",204,10270,6.7088779956427,"6.98937908496732","6.5359477124183","6.60130718954248",NA
"294","Y60","MIDLANDS COMMISSIONING REGION","QUA","NHS BLACK COUNTRY INTEGRATED CARE BOARD","RNA","THE DUDLEY GROUP NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",360,5467,6.43518518518519,"6.30555555555556","6.46296296296296","6.53703703703704",NA
"295","Y60","MIDLANDS COMMISSIONING REGION","QUA","NHS BLACK COUNTRY INTEGRATED CARE BOARD","RXK","SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",1554,7301,6.6167515865839,"6.4876119092234","6.46056219844766","6.90208065208065",NA
"296","Y60","MIDLANDS COMMISSIONING REGION","QUA","NHS BLACK COUNTRY INTEGRATED CARE BOARD","RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",316,4438,6.0407876230661,"5.78850210970464","5.9704641350211","6.36339662447257",NA
"297","Y60","MIDLANDS COMMISSIONING REGION","QUA","NHS BLACK COUNTRY INTEGRATED CARE BOARD","RYK","DUDLEY INTEGRATED HEALTH AND CARE NHS TRUST","Acute and Acute & Community Trusts",61,401,6.79872495446266,"6.98087431693989","6.48907103825137","6.92622950819672",NA
"298","Y60","MIDLANDS COMMISSIONING REGION","QUA","NHS BLACK COUNTRY INTEGRATED CARE BOARD","TAJ","BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",508,3621,6.31944444444445,"6.21555118110236","6.23523622047244","6.50754593175853",NA
"299","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RBK","WALSALL HEALTHCARE NHS TRUST","Acute and Acute & Community Trusts",919,3874,6.25710313142304,"6.01106274936525","6.29579252811026","6.46445411679362","202223Q1"
"300","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RBK","WALSALL HEALTHCARE NHS TRUST","Acute and Acute & Community Trusts",1015,3772,6.23645320197044,"6.0229885057471257","6.2512315270935961","6.4351395730706082","202122Q4"
"301","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RL4","THE ROYAL WOLVERHAMPTON NHS TRUST","Acute and Acute & Community Trusts",81,8849,7.22540662355477,"7.48971193415638","6.91468253968254","7.2718253968254","202223Q1"
"302","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RL4","THE ROYAL WOLVERHAMPTON NHS TRUST","Acute and Acute & Community Trusts",150,8719,6.99814814814815,"7.333333333333333","6.583333333333333","7.0777777777777784","202122Q4"
"303","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RNA","THE DUDLEY GROUP NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",882,4799,6.697873039775,"6.7696523053665905","6.496827174318776","6.8271396396396398","202122Q4"
"304","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RNA","THE DUDLEY GROUP NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",991,4849,6.57417821961339,"6.51446350487723","6.39277389277389","6.81529726118904","202223Q1"
"305","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RXK","SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",1250,6464,6.47913666740705,"6.4047987616099071","6.2406112406112406","6.7919999999999998","202122Q4"
"306","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RXK","SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",1578,6542,6.58493903355768,"6.49357379767828","6.35904642931501","6.90219687367976","202223Q1"
"307","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",314,4061,6.33050247699929,"5.95010615711253","6.36677282377919","6.67462845010616","202223Q1"
"308","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",388,4027,6.16695303550974,"5.8934707903780064","6.2564432989690726","6.3509450171821298","202122Q4"
"309","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RYA","WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST","Ambulance Trusts",266,6563,4.82560568086884,"4.89661654135338","4.09774436090226","5.48245614035088","202223Q1"
"310","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RYA","WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST","Ambulance Trusts",558,6387,4.85364396654719,"5.080645161290323","3.9919354838709675","5.4883512544802864","202122Q4"
"311","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","RYK","DUDLEY INTEGRATED HEALTH AND CARE NHS TRUST","Acute and Acute & Community Trusts",72,311,7.12962962962963,"7.1412037037037","6.80555555555556","7.44212962962963","202223Q1"
"312","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","TAJ","BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",211,3152,5.92680358083202,"5.89652448657188","5.65560821484992","6.22827804107425","202223Q1"
"313","Y60","MIDLANDS COMMISSIONING REGION","QUA","The Black Country and West Birmingham STP","TAJ","BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",606,3097,6.19132746607994,"6.0616061606160621","6.105610561056106","6.4067656765676571","202122Q4"
"314","Y60","MIDLANDS COMMISSIONING REGION","QWU","Coventry and Warwickshire STP","RJC","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",255,4288,6.77342047930283,"6.9934640522875817","6.4836601307189543","6.8431372549019605","202122Q4"
"315","Y60","MIDLANDS COMMISSIONING REGION","QWU","Coventry and Warwickshire STP","RJC","SOUTH WARWICKSHIRE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",86,4203,6.90568475452196,"7.10271317829457","6.73449612403101","6.87984496124031","202223Q1"
"316","Y60","MIDLANDS COMMISSIONING REGION","QWU","Coventry and Warwickshire STP","RKB","UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST","Acute and Acute & Community Trusts",130,8114,6.1517094017094,"6.16025641025641","6.1474358974359","6.1474358974359","202223Q1"
"317","Y60","MIDLANDS COMMISSIONING REGION","QWU","Coventry and Warwickshire STP","RKB","UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST","Acute and Acute & Community Trusts",131,8012,6.07718405428329,"6.1513994910941481","5.8715012722646307","6.2086513994910941","202122Q4"
"318","Y60","MIDLANDS COMMISSIONING REGION","QWU","Coventry and Warwickshire STP","RLT","GEORGE ELIOT HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",25,2321,6.22222222222222,"6.7","5.8333333333333339","6.1333333333333337","202122Q4"
"319","Y60","MIDLANDS COMMISSIONING REGION","QWU","Coventry and Warwickshire STP","RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",204,3505,6.74155773420479,"6.74019607843137","6.67892156862745","6.80555555555556","202223Q1"
"320","Y60","MIDLANDS COMMISSIONING REGION","QWU","Coventry and Warwickshire STP","RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",299,3505,6.98253437383872,"7.0206243032329985","6.8756967670011155","7.051282051282052","202122Q4"
"321","Y60","MIDLANDS COMMISSIONING REGION","QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD","RJC","SOUTH WARWICKSHIRE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",222,4891,6.78678678678679,"7.15465465465465","6.4527027027027","6.753003003003",NA
"322","Y60","MIDLANDS COMMISSIONING REGION","QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD","RKB","UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST","Acute and Acute & Community Trusts",77,9237,6.01370851370851,"6.12554112554113","5.82251082251082","6.09307359307359",NA
"323","Y60","MIDLANDS COMMISSIONING REGION","QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD","RLT","GEORGE ELIOT HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",318,2659,6.23864430468204,"6.25","6.208071278826","6.25786163522013",NA
"324","Y60","MIDLANDS COMMISSIONING REGION","QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD","RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",176,3972,6.53566919191919,"6.43939393939394","6.41098484848485","6.75662878787879",NA
"325","Y61","EAST OF ENGLAND COMMISSIONING REGION","QH8","Mid and South Essex STP","R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",322,4918,6.54856984746606,"6.6692466460268314","6.3975155279503104","6.5789473684210522","202122Q4"
"326","Y61","EAST OF ENGLAND COMMISSIONING REGION","QH8","Mid and South Essex STP","R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",340,5069,6.7140522875817,"6.93382352941176","6.41176470588235","6.79656862745098","202223Q1"
"327","Y61","EAST OF ENGLAND COMMISSIONING REGION","QH8","Mid and South Essex STP","RAJ","MID AND SOUTH ESSEX NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",14,13615,6.36904761904762,"6.01190476190476","6.13095238095238","6.96428571428571","202223Q1"
"328","Y61","EAST OF ENGLAND COMMISSIONING REGION","QH8","Mid and South Essex STP","RAJ","MID AND SOUTH ESSEX NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",48,13662,5.25462962962963,"4.947916666666667","4.791666666666667","6.0243055555555562","202122Q4"
"329","Y61","EAST OF ENGLAND COMMISSIONING REGION","QH8","Mid and South Essex STP","RAJ","MID AND SOUTH ESSEX NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",48,13662,5.25462962962963,"4.947916666666667","4.791666666666667","6.0243055555555562","202122Q4"
"330","Y61","EAST OF ENGLAND COMMISSIONING REGION","QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD","R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",449,5894,6.44271219995051,"6.38827023014105","6.39940608760208","6.54046028210839",NA
"331","Y61","EAST OF ENGLAND COMMISSIONING REGION","QHG","Bedfordshire, Luton and Milton Keynes STP","RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",28,7136,5.04960317460317,"5.2083333333333339","5","4.9404761904761907","202122Q4"
"332","Y61","EAST OF ENGLAND COMMISSIONING REGION","QHG","Bedfordshire, Luton and Milton Keynes STP","RD8","MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",12,3264,6.34259259259259,"6.5972222222222223","6.25","6.1805555555555562","202122Q4"
"333","Y61","EAST OF ENGLAND COMMISSIONING REGION","QHG","Bedfordshire, Luton and Milton Keynes STP","RD8","MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",198,3312,6.30892255892256,"6.52356902356902","6.04377104377104","6.35942760942761","202223Q1"
"334","Y61","EAST OF ENGLAND COMMISSIONING REGION","QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD","RD8","MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",162,3805,6.2019890260631,"6.18827160493827","6.09567901234568","6.32201646090535",NA
"335","Y61","EAST OF ENGLAND COMMISSIONING REGION","QJG","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD","RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",47,11162,5.73286052009456,"5.44326241134752","5.93971631205674","5.81560283687943",NA
"336","Y61","EAST OF ENGLAND COMMISSIONING REGION","QJG","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD","RGR","WEST SUFFOLK NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1321,4779,6.94596796104579,"7.05463033055766","6.75382493102583","7.02944862155388",NA
"337","Y61","EAST OF ENGLAND COMMISSIONING REGION","QJG","Suffolk and North East Essex STP","RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",32,9644,6.37152777777778,"6.510416666666667","6.380208333333333","6.223958333333333","202122Q4"
"338","Y61","EAST OF ENGLAND COMMISSIONING REGION","QJG","Suffolk and North East Essex STP","RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",131,9671,6.21501272264631,"5.82697201017812","6.38040712468193","6.43765903307888","202223Q1"
"339","Y61","EAST OF ENGLAND COMMISSIONING REGION","QJG","Suffolk and North East Essex STP","RGR","WEST SUFFOLK NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1218,4127,7.03195465535165,"7.15859332238643","6.84374155177075","7.09352909189777","202223Q1"
"340","Y61","EAST OF ENGLAND COMMISSIONING REGION","QJG","Suffolk and North East Essex STP","RGR","WEST SUFFOLK NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1401,4097,7.00109434537943,"7.2335236735664994","6.7511221356012285","7.0186372269705597","202122Q4"
"341","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RQW","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",190,3407,5.88742690058479,"5.3245614035087714","6.0350877192982457","6.3026315789473681","202122Q4"
"342","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RQW","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",293,3409,5.94899507015548,"5.29579067121729","6.14334470989761","6.40784982935154","202223Q1"
"343","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RWG","WEST HERTFORDSHIRE HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",664,4738,6.1399765729585,"5.8747489959839356","6.0015060240963853","6.543674698795181","202122Q4"
"344","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RWG","WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",651,4741,6.06118791602663,"5.73860727086534","5.92805939580133","6.51689708141321","202223Q1"
"345","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","Acute and Acute & Community Trusts",180,5630,6.14814814814815,"6.0601851851851851","5.8842592592592595","6.5","202122Q4"
"346","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","Acute and Acute & Community Trusts",185,5632,6.30930930930931,"6.04054054054054","6.25225225225225","6.63513513513514","202223Q1"
"347","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",570,3291,7.33201788464946,"7.58741258741259","7.12134502923977","7.28729603729604","202223Q1"
"348","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",853,3266,7.39499980184386,"7.7951993805652346","7.1473231731144979","7.2424768518518521","202122Q4"
"349","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RY4","HERTFORDSHIRE COMMUNITY NHS TRUST","Community Trusts",156,2085,6.98005698005698,"6.86965811965812","6.85363247863248","7.21688034188034","202223Q1"
"350","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","Hertfordshire and West Essex STP","RY4","HERTFORDSHIRE COMMUNITY NHS TRUST","Community Trusts",171,2090,7.15562053281351,"7.2563352826510714","6.8274853801169595","7.3830409356725148","202122Q4"
"351","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD","RQW","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",267,3739,6.15480649188514,"5.48689138576779","6.40761548064919","6.56991260923845",NA
"352","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD","RWG","WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",645,5221,6.02885443583118,"5.74160206718346","5.95478036175711","6.39018087855297",NA
"353","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD","RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","Acute and Acute & Community Trusts",120,6324,6.20833333333333,"5.90972222222222","6.35416666666667","6.36111111111111",NA
"354","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD","RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",646,3659,7.24742609286096,"7.4948717948718","6.99303405572755","7.25437242798354",NA
"355","Y61","EAST OF ENGLAND COMMISSIONING REGION","QM7","NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD","RY4","HERTFORDSHIRE COMMUNITY NHS TRUST","Community Trusts",117,2680,6.73314339981007,"6.73076923076923","6.58119658119658","6.88746438746439",NA
"356","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD","RCX","THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",406,3741,5.8223864258347,"5.19909688013136","5.84154351395731","6.42651888341543",NA
"357","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD","RM1","NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",186,8926,5.42562724014337,"4.84318996415771","5.47043010752688","5.96326164874552",NA
"358","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD","RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1083,4681,6.52288355371527,"6.0026161895968","6.70207956600362","6.8639549055454",NA
"359","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD","RY3","NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST","Community Trusts",276,2363,7.09239130434783,"7.26449275362319","6.91727053140097","7.09541062801932",NA
"360","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","Norfolk and Waveney Health & Care Partnership (STP)","RCX","THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",89,3273,5.9394506866417,"5.6086142322097379","5.8988764044943824","6.310861423220973","202122Q4"
"361","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","Norfolk and Waveney Health & Care Partnership (STP)","RCX","THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",532,3299,6.11528822055138,"5.49028822055138","6.10745614035088","6.74812030075188","202223Q1"
"362","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","Norfolk and Waveney Health & Care Partnership (STP)","RM1","NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",220,7867,5.57575757575758,"5.3560606060606055","5.4318181818181817","5.9393939393939394","202122Q4"
"363","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","Norfolk and Waveney Health & Care Partnership (STP)","RM1","NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",312,7784,5.18874643874644,"4.6474358974359","5.22970085470086","5.68910256410256","202223Q1"
"364","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","Norfolk and Waveney Health & Care Partnership (STP)","RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1019,4211,6.55828722315474,"6.06804056264311","6.73101673101673","6.87580437580438","202223Q1"
"365","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","Norfolk and Waveney Health & Care Partnership (STP)","RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1366,4168,6.37383483614578,"5.6259150805270863","6.7022946859903376","6.7932947419199232","202122Q4"
